,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited_C
431,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,No
432,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,No
433,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,Yes
434,683,France,Male,33,8,0.0,1,0,0,73564.44,No
435,762,France,Female,51,3,99286.98,1,0,1,85578.63,No
436,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,No
437,516,France,Male,35,10,104088.59,2,0,0,119666.0,No
438,800,France,Female,38,2,168190.33,2,1,0,68052.08,No
439,464,Germany,Female,42,3,85679.25,1,1,1,164104.74,No
440,626,France,Female,35,3,0.0,1,0,0,80190.36,No
441,790,France,Female,31,9,0.0,2,1,0,84126.75,No
442,534,France,Female,34,7,121551.58,2,1,1,70179.0,No
443,745,France,Male,46,2,122220.19,1,1,1,118024.1,No
444,553,Spain,Male,47,3,116528.15,1,0,0,145704.19,Yes
445,748,France,Female,26,1,77780.29,1,0,1,183049.41,No
446,722,France,Male,37,2,0.0,1,0,0,120906.83,No
447,501,France,Male,40,4,125832.2,1,1,1,100433.83,No
448,675,France,Female,38,6,68065.8,1,0,0,138777.0,Yes
449,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,No
450,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,No
451,850,France,Male,40,9,0.0,2,0,1,119232.33,No
452,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,No
453,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,No
454,758,France,Female,39,6,127357.76,1,0,1,56577.0,No
455,506,France,Male,36,5,0.0,2,1,0,164253.35,No
456,733,France,Male,33,3,0.0,1,1,1,7666.73,No
457,711,France,Male,38,3,0.0,2,1,0,68487.51,No
458,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,Yes
459,637,Spain,Male,37,8,0.0,1,1,1,186062.36,No
460,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,No
461,539,France,Male,39,3,0.0,2,1,0,36692.17,No
462,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,No
463,662,France,Female,32,4,133950.37,1,1,1,48725.68,Yes
464,818,Spain,Male,26,4,0.0,2,1,1,167036.94,No
465,608,France,Male,33,9,89968.69,1,1,0,68777.26,No
466,850,Spain,Female,32,9,0.0,2,1,1,18924.92,No
467,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,Yes
468,536,France,Male,35,8,0.0,2,1,0,64833.28,No
469,753,France,Male,35,3,0.0,2,1,1,184843.77,No
470,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,No
471,703,France,Male,37,1,149762.08,1,1,0,20629.4,Yes
472,774,France,Male,26,2,93844.69,1,1,0,28415.36,No
473,785,France,Male,28,8,0.0,2,1,0,77231.27,No
474,571,France,Female,33,1,0.0,2,1,0,102750.7,No
475,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,Yes
476,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,No
477,611,France,Female,40,8,100812.33,2,1,0,147358.27,No
478,569,France,Male,38,7,0.0,1,1,1,108469.2,No
479,658,France,Male,29,4,80262.6,1,1,1,20612.82,No
480,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,No
481,525,France,Female,23,5,0.0,2,1,0,160249.1,No
482,798,France,Male,37,8,0.0,3,0,0,110783.28,No
483,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,No
484,615,Spain,Male,61,9,0.0,2,1,0,150227.85,Yes
485,730,France,Female,35,0,155470.55,1,1,1,53718.28,No
486,641,France,Male,37,7,0.0,2,1,0,75248.3,No
487,542,France,Male,39,3,135096.77,1,1,1,14353.43,Yes
488,692,France,Male,30,2,0.0,2,0,1,130486.57,No
489,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,No
490,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,No
491,710,France,Female,41,2,156067.05,1,1,1,9983.88,No
492,639,France,Female,38,4,81550.94,2,0,1,118974.77,No
493,531,France,Female,47,6,0.0,1,0,0,194998.34,Yes
494,673,France,Female,38,2,170061.92,2,0,0,134901.34,Yes
495,765,Germany,Male,36,8,92310.54,2,1,1,72924.56,No
496,622,France,Female,32,6,169089.38,2,1,0,101057.95,No
497,806,France,Male,40,5,80613.93,1,1,1,142838.64,No
498,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,No
499,570,France,Female,58,8,0.0,1,0,1,116503.92,Yes
500,555,Spain,Male,32,4,0.0,2,1,1,54405.79,No
501,692,France,Male,54,5,0.0,2,1,1,88721.84,No
502,774,France,Male,60,5,85891.55,1,1,0,74135.48,Yes
503,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,No
504,543,Spain,Female,41,4,0.0,1,0,0,194902.16,No
505,584,France,Male,31,5,0.0,2,1,0,31474.27,No
506,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,No
507,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,No
508,733,France,Male,22,5,0.0,2,1,1,117202.19,No
509,599,Spain,Female,37,2,0.0,2,1,1,143739.29,No
510,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,No
511,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,No
512,735,Spain,Male,34,5,0.0,2,0,0,71095.41,No
513,734,France,Male,34,6,133598.4,1,1,1,13107.24,No
514,605,France,Female,51,3,136188.78,1,1,1,67110.59,Yes
515,793,Spain,Male,38,9,0.0,2,1,0,88225.02,No
516,468,France,Female,56,10,0.0,3,0,1,62256.87,Yes
517,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,No
518,698,France,Male,48,4,101238.24,2,0,1,177815.87,Yes
519,707,France,Male,58,6,89685.92,1,0,1,126471.13,No
520,850,France,Female,35,1,211774.31,1,1,0,188574.12,Yes
521,850,France,Male,56,7,131317.48,1,1,1,119175.45,No
522,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,No
523,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,No
524,661,France,Male,48,3,120320.54,1,0,0,96463.25,No
525,776,France,Female,31,2,0.0,2,1,1,112349.51,No
526,701,France,Male,43,2,0.0,2,1,1,165303.79,No
527,610,France,Male,26,8,0.0,2,1,0,166031.08,No
528,572,Germany,Female,48,3,152827.99,1,1,0,38411.79,Yes
529,673,France,Male,30,1,64097.75,1,1,1,77783.35,No
530,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,No
531,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,No
532,729,France,Male,32,6,93694.42,1,1,1,79919.13,No
533,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,No
534,550,France,Female,40,7,114354.95,1,1,0,54018.93,No
535,608,France,Male,59,1,0.0,1,1,0,70649.64,Yes
536,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,No
537,686,Spain,Male,34,9,0.0,2,1,0,127569.8,No
538,564,Germany,Female,62,5,114931.35,3,0,1,18260.98,Yes
539,745,Germany,Female,28,1,111071.36,1,1,0,73275.96,Yes
540,833,France,Male,37,8,151226.18,2,1,1,136129.49,No
541,622,France,Male,26,9,0.0,2,1,1,153237.59,No
542,597,France,Female,42,4,64740.12,1,1,1,106841.12,No
543,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,Yes
544,504,France,Female,49,7,0.0,3,0,1,87822.14,Yes
545,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,No
546,587,France,Male,38,0,0.0,2,1,0,47414.15,No
547,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,No
548,508,France,Male,49,7,122451.46,2,1,1,75808.1,No
549,749,France,Male,24,1,0.0,3,1,1,47911.03,No
550,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,No
551,674,Germany,Male,47,6,106901.94,1,1,1,2079.2,Yes
552,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,No
553,417,France,Male,34,7,0.0,2,1,0,55003.79,No
554,574,Germany,Male,33,3,129834.67,1,1,0,193131.42,No
555,590,Spain,Female,51,3,154962.99,3,0,1,191932.27,Yes
556,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,No
557,598,Germany,Male,41,3,91536.93,1,1,0,191468.78,Yes
558,741,Spain,Male,53,3,0.0,2,1,1,38913.68,No
559,850,Spain,Female,70,5,0.0,1,1,1,705.18,No
560,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,No
561,650,Spain,Male,61,1,152968.73,1,0,1,82970.69,No
562,607,Spain,Male,36,8,158261.68,1,1,1,76744.72,No
563,509,France,Female,46,1,0.0,1,1,0,71244.59,Yes
564,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,No
565,543,France,Male,36,4,0.0,2,1,1,141210.5,No
566,438,Spain,Female,54,2,0.0,1,0,0,191763.07,Yes
567,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,No
568,737,Germany,Male,31,5,121192.22,2,1,1,74890.58,No
569,761,France,Male,31,7,0.0,3,1,1,166698.18,No
570,601,France,Male,44,1,100486.18,2,1,1,62678.53,No
571,651,France,Male,45,1,0.0,1,1,0,67740.08,Yes
572,745,France,Male,35,9,92566.53,2,1,0,161519.77,No
573,648,Spain,Female,49,10,0.0,2,1,1,159835.78,Yes
574,848,Spain,Male,40,3,110929.96,1,1,1,30876.84,No
575,546,France,Female,27,8,0.0,2,1,1,14858.1,No
576,439,Spain,Female,32,3,138901.61,1,1,0,75685.97,No
577,755,France,Male,30,4,123217.66,2,0,1,144183.1,No
578,593,France,Female,41,6,0.0,1,1,0,65170.66,No
579,701,France,Male,39,2,0.0,2,1,1,82526.92,No
580,701,Spain,Male,36,8,0.0,2,1,0,169161.46,No
581,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,Yes
582,586,Spain,Female,57,3,0.0,2,0,1,6057.81,No
583,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,No
584,647,Germany,Female,51,1,119741.77,2,0,0,54954.51,Yes
585,760,France,Female,51,2,100946.71,1,0,0,179614.8,Yes
586,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,Yes
587,725,France,Male,44,5,0.0,1,1,1,117356.14,No
588,526,France,Male,36,1,0.0,1,1,0,160696.72,No
589,519,Spain,Female,47,6,157296.02,2,0,0,147278.43,Yes
590,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,Yes
591,700,France,Male,38,8,134811.3,1,1,0,1299.75,No
592,666,France,Female,34,9,115897.12,1,1,1,25095.03,No
593,630,Spain,Male,32,4,82034.0,1,0,0,146326.45,No
594,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,No
595,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,No
596,685,Spain,Male,43,9,0.0,2,1,0,107811.28,No
597,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,No
598,683,Germany,Female,57,5,162448.69,1,0,0,9221.78,Yes
599,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,No
600,601,France,Female,43,8,0.0,3,0,1,110916.15,Yes
601,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,No
602,687,France,Female,72,9,0.0,1,0,1,69829.4,No
603,566,France,Male,30,5,0.0,1,1,0,54926.51,Yes
604,702,France,Male,37,10,150525.8,1,1,1,94728.49,No
605,601,France,Male,29,9,0.0,1,1,1,80393.27,No
606,699,France,Male,53,4,0.0,2,0,1,111307.98,No
607,584,France,Male,28,10,0.0,2,1,0,19834.32,No
608,699,France,Male,35,5,0.0,2,1,1,78397.24,No
609,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,No
610,495,France,Male,30,10,129755.99,1,0,0,172749.65,No
611,650,France,Female,27,6,0.0,2,1,0,1002.39,No
612,605,France,Female,64,2,129555.7,1,1,1,13601.79,No
613,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,No
614,688,Germany,Male,26,8,146133.39,1,1,1,175296.76,No
615,727,Spain,Female,31,0,0.0,1,1,0,121751.04,Yes
616,754,Spain,Male,39,6,170184.99,2,1,0,89593.26,No
617,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,Yes
618,546,Spain,Male,42,7,139070.51,1,1,1,86945.0,No
619,673,Spain,Female,37,8,0.0,2,1,1,183318.79,No
620,593,France,Male,35,9,114193.24,1,1,0,71154.1,No
621,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,No
622,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,No
623,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,No
624,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,No
625,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,No
626,427,France,Male,29,1,141325.56,1,1,1,93839.3,No
627,752,France,Male,49,2,78653.84,1,1,0,7698.6,No
628,649,France,Male,47,1,0.0,2,1,1,145593.85,No
629,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,No
630,589,France,Female,61,1,0.0,1,1,0,61108.56,Yes
631,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,Yes
632,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,No
633,540,Germany,Male,44,3,164113.04,2,1,1,12120.79,No
634,850,France,Male,31,6,67996.23,2,0,0,50129.87,Yes
635,696,Spain,Female,51,5,0.0,2,1,0,55022.43,No
636,660,Spain,Female,33,1,0.0,2,0,0,117834.91,No
637,682,France,Male,48,1,138778.15,1,0,1,168840.23,No
638,744,France,Female,43,10,147832.15,1,0,1,24234.11,No
639,785,France,Female,36,4,135438.4,1,0,0,190627.01,No
640,752,Spain,Male,48,5,116060.08,1,1,0,156618.38,Yes
641,706,France,Female,29,5,112564.62,1,1,0,42334.38,No
642,583,France,Female,27,1,125406.58,1,1,1,110784.42,No
643,660,Germany,Female,39,5,135134.99,1,1,0,173683.0,Yes
644,819,France,Female,39,9,133102.92,1,1,0,27046.46,Yes
645,673,France,Female,34,8,42157.08,1,1,0,20598.59,Yes
646,752,France,Female,30,3,0.0,2,1,1,104991.28,No
647,578,France,Male,38,7,82259.29,1,1,0,8996.97,No
648,438,France,Female,36,4,0.0,2,1,0,64420.5,No
649,652,France,Male,38,6,0.0,2,1,1,145700.22,No
650,629,France,Female,49,4,0.0,2,1,1,196335.48,No
651,720,France,Male,52,7,0.0,1,1,1,14781.12,No
652,668,France,Male,42,3,150461.07,1,1,0,108139.23,No
653,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,Yes
654,729,Spain,Male,31,8,164870.81,2,1,1,9567.39,No
655,498,Germany,Male,25,8,121702.73,1,1,1,132210.49,No
656,549,Spain,Male,25,6,193858.2,1,0,1,21600.11,No
657,601,Germany,Female,54,1,131039.97,2,1,1,199661.5,No
658,544,France,Male,64,9,113829.45,1,1,1,124341.49,No
659,751,France,Female,30,6,0.0,2,1,0,15766.1,No
660,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,No
661,694,Spain,Male,57,8,116326.07,1,1,1,117704.65,No
662,678,France,Male,31,2,0.0,2,1,1,58803.28,No
663,695,France,Male,46,4,0.0,2,1,1,137537.22,No
664,661,France,Female,41,1,0.0,2,0,1,131300.68,No
665,661,France,Male,33,9,0.0,2,1,1,84174.81,No
666,559,France,Female,31,3,127070.73,1,0,1,160941.78,No
667,503,France,Male,29,3,0.0,2,1,1,143954.99,No
668,695,Spain,Male,46,3,122549.64,1,1,1,56297.85,No
669,640,France,Female,42,5,176099.13,1,1,1,8404.73,No
670,624,Germany,Female,48,3,122388.38,2,0,0,30020.09,No
671,667,France,Male,42,9,0.0,2,0,1,58137.42,No
672,642,France,Male,26,0,0.0,1,0,0,47472.68,No
673,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,No
674,529,Spain,Male,35,5,0.0,2,1,1,187288.5,No
675,563,France,Female,39,5,0.0,2,1,1,17603.81,No
676,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,No
677,739,Germany,Male,45,7,102703.62,1,0,1,147802.94,Yes
678,788,Spain,Female,70,1,0.0,2,1,1,41610.62,No
679,684,Spain,Female,38,3,0.0,2,1,0,44255.65,No
680,482,France,Male,55,5,97318.25,1,0,1,78416.14,No
681,591,Spain,Male,58,5,128468.69,1,0,1,137254.55,No
682,651,Germany,Female,41,4,133432.59,1,0,1,151303.48,No
683,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,No
684,583,France,Male,24,9,135125.28,1,0,0,89801.9,No
685,661,Spain,Male,42,2,178820.91,1,0,0,29358.57,Yes
686,715,France,Female,31,2,112212.14,2,1,1,181600.72,No
687,769,Germany,Female,45,5,126674.81,1,1,0,124118.71,Yes
688,625,France,Female,51,7,136294.97,1,1,0,38867.46,Yes
689,641,France,Female,36,5,66392.64,1,1,0,31106.67,No
690,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,No
691,767,France,Male,43,1,76408.85,2,1,0,77837.63,No
692,745,Germany,Male,36,8,145071.24,1,0,0,6078.46,No
693,589,France,Male,34,6,0.0,2,1,1,177896.92,No
694,796,France,Female,45,2,109730.22,1,1,1,123882.73,No
695,664,France,Male,57,6,0.0,2,1,1,15304.08,No
696,445,Spain,Male,62,1,64119.38,1,1,1,76569.64,Yes
697,543,Germany,Female,57,1,106138.33,2,1,1,120657.32,Yes
698,746,Spain,Male,36,2,0.0,2,1,1,16436.56,No
699,742,Germany,Male,33,0,181656.51,1,1,1,107667.91,No
700,750,France,Female,32,5,0.0,2,1,0,95611.47,No
701,669,France,Male,30,7,95128.86,1,0,0,19799.26,No
702,594,Spain,Female,49,2,126615.94,2,0,1,123214.74,No
703,574,Spain,Male,36,1,0.0,2,0,1,71709.12,No
704,659,Germany,Male,36,2,76190.48,2,1,1,149066.14,No
705,750,Germany,Male,40,5,168286.81,3,1,0,20451.99,Yes
706,626,Germany,Male,35,4,88109.81,1,1,1,32825.5,No
707,620,France,Male,42,4,0.0,2,1,0,6232.31,No
708,580,France,Female,35,8,0.0,2,0,1,10357.03,No
709,686,France,Female,34,3,123971.51,2,1,0,147794.63,No
710,540,France,Male,48,0,148116.48,1,0,0,116973.48,No
711,634,Germany,Male,35,6,116269.01,1,1,0,129964.94,No
712,632,Spain,Male,38,1,120599.21,1,1,0,92816.86,No
713,501,France,Female,41,3,144260.5,1,1,0,172114.67,No
714,650,Spain,Female,25,3,86605.5,3,1,0,16649.31,Yes
715,786,France,Male,34,9,0.0,2,1,0,144517.19,No
716,554,Germany,Female,37,4,58629.97,1,0,0,182038.6,No
717,701,Spain,Female,42,5,0.0,2,0,0,24210.56,No
718,474,France,Male,45,10,0.0,2,0,0,172175.9,No
719,621,France,Female,43,5,0.0,1,1,1,47578.45,No
720,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,Yes
721,459,Spain,Female,42,6,129634.25,2,1,1,177683.02,Yes
722,669,France,Male,23,1,0.0,2,0,0,66088.83,No
723,776,France,Female,38,2,169824.46,1,1,0,169291.7,No
724,694,France,Male,36,3,97530.25,1,1,1,117140.41,No
725,787,France,Female,42,10,145988.65,2,1,1,79510.37,No
726,580,France,Male,37,9,0.0,2,0,1,77108.66,No
727,711,France,Female,25,7,0.0,3,1,1,9679.28,No
728,673,France,Female,40,5,137494.28,1,1,0,81753.92,No
729,499,France,Female,57,1,0.0,1,0,0,131372.38,Yes
730,591,France,Male,24,6,147360.0,1,1,1,25310.82,No
731,769,France,Female,25,10,0.0,2,0,0,187925.75,No
732,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,No
733,738,Germany,Male,43,9,121152.05,2,1,0,64166.7,Yes
734,545,Germany,Female,60,7,128981.07,1,0,1,176924.21,Yes
735,497,France,Male,47,6,0.0,1,1,1,90055.08,No
736,816,Spain,Male,67,6,151858.98,1,1,1,72814.31,No
737,525,France,Male,36,2,114628.4,1,0,1,168290.06,No
738,725,France,Male,46,6,0.0,2,1,0,161767.38,No
739,692,France,Female,28,8,95059.02,2,1,0,44420.18,No
740,618,France,Female,24,7,128736.39,1,0,1,37147.61,No
741,546,France,Male,24,8,156325.38,1,1,1,125381.02,No
742,635,France,Male,29,7,105405.97,1,1,1,149853.89,No
743,611,France,Female,49,2,88915.37,3,0,0,161435.02,Yes
744,650,France,Male,60,8,0.0,2,1,1,102925.76,No
745,606,France,Male,40,5,0.0,2,1,1,70899.27,No
746,844,France,Male,18,2,160980.03,1,0,0,145936.28,No
747,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,No
748,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,No
749,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,No
750,649,France,Male,41,0,0.0,2,0,1,130567.02,No
751,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,No
752,490,France,Female,35,7,107749.03,1,1,1,3937.37,No
753,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,No
754,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,No
755,803,France,Male,31,9,157120.86,2,1,0,141300.53,No
756,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,No
757,736,Spain,Female,28,2,0.0,2,1,1,117431.1,No
758,633,France,Female,37,9,156091.97,1,1,0,72008.61,No
759,664,France,Male,58,5,98668.18,1,1,1,60887.58,No
760,600,France,Female,43,5,134022.06,1,1,0,194764.83,No
761,693,France,Female,35,5,124151.09,1,1,0,88705.14,Yes
762,663,Germany,Female,36,6,77253.5,1,0,0,35817.97,Yes
763,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,No
764,710,Germany,Male,43,2,140080.32,3,1,1,157908.19,Yes
765,710,Spain,Female,27,2,135277.96,1,1,0,142200.15,No
766,700,France,Female,82,2,0.0,2,0,1,182055.36,No
767,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,Yes
768,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,No
769,531,France,Female,63,1,114715.71,1,0,1,24506.95,Yes
770,742,Germany,Female,36,2,129748.54,2,0,0,47271.61,Yes
771,717,France,Male,31,4,129722.57,1,0,0,41176.6,No
772,589,France,Male,32,2,0.0,2,0,1,9468.64,No
773,767,France,Male,36,3,139180.2,1,0,0,123880.19,No
774,636,Germany,Male,49,6,113599.74,2,1,0,158887.09,Yes
775,648,France,Male,33,7,134944.0,1,1,1,117036.38,No
776,622,Germany,Female,58,7,116922.25,1,1,0,120415.61,Yes
777,692,Spain,Male,28,9,118945.09,1,0,0,16064.25,Yes
778,754,France,Male,28,8,0.0,2,1,1,52615.62,No
779,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,No
780,639,France,Male,27,8,0.0,2,1,0,192247.35,No
781,774,France,Female,28,1,71264.02,2,0,1,68759.57,No
782,517,France,Male,41,2,0.0,2,0,1,75937.47,No
783,571,France,Female,35,8,0.0,2,0,0,84569.13,No
784,747,Germany,Male,58,7,116313.57,1,1,1,190696.35,Yes
785,792,Spain,Male,36,5,92140.15,1,0,1,67468.67,No
786,688,France,Male,26,1,0.0,2,1,1,104435.94,No
787,714,Germany,Male,42,2,177640.09,1,0,1,47166.55,No
788,562,Spain,Female,35,0,0.0,2,1,0,119899.52,No
789,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,No
790,698,France,Male,36,2,82275.35,2,1,1,93249.26,No
791,611,France,Male,49,3,0.0,2,1,1,142917.54,No
792,850,Germany,Female,48,6,111962.99,1,1,0,111755.8,No
793,743,Germany,Female,34,1,131736.88,1,1,1,108543.21,No
794,654,France,Male,29,1,0.0,1,1,0,180345.44,No
795,761,Germany,Male,36,8,108239.11,2,0,0,99444.02,No
796,702,France,Female,46,9,98444.19,1,0,1,109563.28,No
797,488,Germany,Male,32,3,114540.38,1,1,0,92568.07,No
798,683,France,Female,35,6,187530.66,2,1,1,37976.36,No
799,601,Germany,Female,42,9,133636.16,1,0,1,103315.74,No
800,605,France,Male,52,7,0.0,2,1,1,173952.5,No
801,671,Germany,Female,44,0,84745.03,2,0,1,34673.98,No
802,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,No
803,511,Spain,Female,29,9,0.0,2,0,1,140676.98,No
804,850,France,Male,39,4,127771.35,2,0,1,151738.54,No
805,790,Spain,Female,46,9,0.0,1,0,0,14679.81,Yes
806,793,France,Female,33,0,0.0,1,0,0,175544.02,No
807,628,France,Male,69,5,0.0,2,1,1,181964.6,No
808,598,Germany,Male,53,10,167772.96,1,1,1,136886.86,No
809,657,France,Female,37,6,95845.6,1,1,0,122218.23,No
810,618,France,Female,35,10,0.0,2,1,0,180439.75,No
811,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,No
812,516,Spain,Female,33,3,0.0,2,1,1,58685.59,No
813,421,Germany,Male,28,8,122384.22,3,1,1,89017.38,Yes
814,700,France,Female,26,2,0.0,2,0,0,50051.42,No
815,745,France,Male,25,5,157993.15,2,1,0,146041.45,No
816,696,France,Male,29,8,0.0,2,1,0,191166.09,No
817,580,Germany,Female,42,2,123331.36,1,0,0,103516.08,Yes
818,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,No
819,720,France,Female,43,6,137824.03,2,1,0,172557.77,No
820,659,Germany,Male,36,4,132578.92,2,1,0,84320.94,No
821,841,France,Female,36,5,156021.31,1,0,0,122662.98,No
822,642,Spain,Male,34,8,0.0,1,1,0,72085.1,No
823,732,Spain,Female,69,9,137453.43,1,0,1,110932.24,Yes
824,600,Spain,Male,36,4,0.0,2,1,0,143635.36,No
825,464,Germany,Male,33,8,164284.72,2,1,1,3710.34,No
826,680,France,Female,47,5,0.0,2,1,1,179843.33,No
827,758,Spain,Male,56,1,0.0,2,1,1,10643.38,No
828,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,No
829,577,France,Female,39,10,0.0,2,1,0,10553.31,No
830,684,France,Female,34,6,0.0,2,1,1,130928.22,No
831,708,Spain,Female,41,5,0.0,1,0,1,157003.99,No
832,732,Germany,Female,29,1,154333.82,1,1,1,138527.56,No
833,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,No
834,633,France,Female,30,6,0.0,2,0,0,41642.29,No
835,559,France,Male,34,2,137390.11,2,1,0,9677.0,No
836,694,Spain,Female,37,3,0.0,2,1,1,147012.22,No
837,686,Germany,Female,56,5,111642.08,1,1,1,80553.87,No
838,553,Spain,Female,48,3,0.0,1,0,1,30730.95,Yes
839,507,France,Male,36,4,83543.37,1,0,0,140134.43,No
840,732,Germany,Male,50,6,145338.76,1,0,0,91936.1,Yes
841,818,France,Female,31,1,186796.37,1,0,0,178252.63,No
842,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,No
843,773,Spain,Female,41,5,0.0,1,1,0,28266.9,Yes
844,640,France,Male,44,3,137148.68,1,1,0,92381.01,No
845,505,France,Male,49,7,80001.23,1,0,0,135180.11,No
846,714,Germany,Male,21,6,86402.52,2,0,0,27330.59,No
847,468,France,Female,42,5,0.0,2,1,0,125305.34,No
848,611,Spain,Male,51,1,122874.74,1,1,1,149648.45,No
849,705,France,Male,25,0,97544.29,1,0,1,59887.15,No
850,646,Germany,Male,46,1,170826.55,2,1,0,45041.32,No
851,667,Germany,Female,48,1,97133.92,2,0,0,113316.77,Yes
852,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,No
853,653,France,Female,43,6,0.0,2,1,1,7330.59,No
854,675,France,Female,57,8,0.0,2,0,1,95463.29,No
855,523,Spain,Male,32,4,0.0,2,1,0,167848.02,No
856,567,Germany,Female,49,5,134956.02,1,1,0,93953.84,Yes
857,741,Spain,Male,39,7,143637.58,2,0,1,174227.66,No
858,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,No
859,598,France,Male,64,1,0.0,2,1,0,195635.3,Yes
860,667,France,Male,43,8,190227.46,1,1,0,97508.04,Yes
861,548,France,Female,32,2,172448.77,1,1,0,188083.77,Yes
862,725,France,Male,41,7,113980.21,1,1,1,116704.25,No
